1451566800000.00,21,13,59,1021,7,16,0.00
1451653200000.00,20,9,47,1021,6,8,0.00
1451739600000.00,21,11,52,1020,5,6,0.00
1451826000000.00,21,11,52,1020,5,10,0.00
1451912400000.00,21,12,55,1018,4,10,0.00
1451998800000.00,21,13,58,1019,7,8,0.00
1452085200000.00,22,15,66,1020,5,11,0.00
1452171600000.00,21,13,62,1020,6,8,0.00
1452258000000.00,20,10,55,1017,4,6,0.00
1452344400000.00,20,10,54,1018,5,11,0.00
1452430800000.00,20,10,51,1019,5,8,0.00
1452517200000.00,21,11,54,1017,6,8,0.00
1452603600000.00,21,11,54,1017,6,8,0.00
1452690000000.00,21,11,53,1017,6,10,0.00
1452776400000.00,20,12,58,1016,5,8,0.00
1452862800000.00,21,13,60,1015,5,5,0.00
1452949200000.00,22,14,63,1015,5,5,0.00
1453035600000.00,21,14,62,1015,5,10,0.00
1453122000000.00,21,17,73,1015,5,10,0.00
1453208400000.00,22,19,87,1016,4,6,0.00
1453294800000.00,24,19,75,1017,4,8,0.00
1453381200000.00,21,16,71,1018,5,11,0.00
1453467600000.00,22,16,70,1019,5,10,0.00
1453554000000.00,22,17,73,1019,7,11,0.00
1453640400000.00,23,17,67,1017,5,10,0.00
1453726800000.00,24,17,66,1017,5,10,0.00
1453813200000.00,23,18,71,1016,5,8,0.00
1453899600000.00,23,15,57,1017,5,5,0.00
1453986000000.00,23,16,61,1019,5,6,0.00
1454072400000.00,23,13,54,1018,6,11,0.00
1454158800000.00,23,10,47,1018,4,6,0.00
1454245200000.00,23,9,44,1018,6,6,0.00
1454331600000.00,23,10,43,1019,5,8,0.00
1454418000000.00,23,11,45,1017,6,6,0.00
1454504400000.00,23,9,41,1017,5,8,0.00
1454590800000.00,21,12,62,1018,4,5,0.00
1454677200000.00,16,14,58,1018,6,8,0.00
1454763600000.00,18,16,58,1018,2,6,0.00
1454850000000.00,24,16,58,1016,5,13,0.00
1454936400000.00,24,13,48,1016,3,10,0.00
1455022800000.00,24,12,41,1016,6,5,0.00
1455109200000.00,25,12,42,1015,7,6,0.00
1455195600000.00,25,12,42,1015,7,8,0.00
1455282000000.00,24,13,45,1016,7,8,0.00
1455368400000.00,23,13,49,1016,5,13,0.00
1455454800000.00,22,13,57,1017,7,10,0.00
1455541200000.00,24,14,56,1017,7,13,0.00
1455627600000.00,23,13,54,1018,7,11,0.00
1455714000000.00,23,16,60,1018,6,16,0.00
1455800400000.00,24,12,41,1019,6,10,0.00
1455886800000.00,25,15,53,1019,7,10,0.00
1455973200000.00,27,15,48,1017,7,6,0.00
1456059600000.00,27,14,46,1017,4,8,0.00
1456146000000.00,26,13,49,1016,5,5,0.00
1456232400000.00,26,15,49,1016,8,6,0.00
1456318800000.00,27,17,53,1016,6,3,0.00
1456405200000.00,24,16,58,1018,6,11,0.00
1456491600000.00,24,14,52,1019,8,11,0.00
1456578000000.00,24,16,55,1020,8,13,0.00
1456664400000.00,24,16,58,1020,6,10,0.00
1456750800000.00,24,16,59,1018,7,13,0.00
1456837200000.00,24,14,54,1018,7,10,0.00
