1459864800000.00,30,10,29,1008,3,10,0
1459951200000.00,28,12,36,1008,2,10,0
1460037600000.00,28,9,31,1010,4,6,0
1460124000000.00,29,8,27,1010,2,6,0
1460210400000.00,30,8,24,1010,3,11,0
1460296800000.00,29,8,28,1010,3,16,0
1460383200000.00,29,8,28,1008,3,18,0
1460469600000.00,31,7,23,1005,3,16,0
1460556000000.00,32,8,23,1004,3,10,0
1460642400000.00,32,8,21,1006,3,6,0
1460728800000.00,36,9,22,1004,3,6,0
1460815200000.00,36,12,23,1003,2,8,0
1460901600000.00,35,11,25,1005,3,8,0
1460988000000.00,34,12,26,1007,2,5,0
1461074400000.00,33,9,23,1008,3,10,0
1461160800000.00,32,8,22,1005,4,14,0
1461247200000.00,32,9,24,1003,3,6,0
1461333600000.00,31,4,20,1003,3,10,0
1461420000000.00,30,3,18,1004,3,5,0
1461506400000.00,31,2,16,1006,3,8,0
1461592800000.00,33,4,17,1008,3,5,0
1461679200000.00,33,6,21,1007,2,5,0
1461765600000.00,33,6,19,1006,3,5,0
1461852000000.00,33,5,18,1007,2,6,0
1461938400000.00,33,4,17,1006,2,6,0
1462024800000.00,34,4,15,1004,3,5,0
1462111200000.00,37,4,14,1003,3,5,0
1462197600000.00,36,8,18,1005,3,10,0
1462284000000.00,35,12,28,1005,3,10,0
1462370400000.00,29,16,46,1008,3,16,0
1462456800000.00,31,13,35,1008,4,6,0
1462543200000.00,32,13,31,1006,3,8,0
1462629600000.00,33,16,34,1007,3,10,0
1462716000000.00,34,18,40,1007,3,14,0
1462802400000.00,33,16,35,1007,3,13,0
1462888800000.00,33,17,40,1007,4,13,0
1462975200000.00,35,18,39,1003,3,11,0.76
1463061600000.00,36,16,32,1002,3,10,0
1463148000000.00,36,14,27,1004,3,8,0
1463234400000.00,36,13,24,1004,3,3,0
1463320800000.00,36,9,19,1002,4,6,0
1463407200000.00,36,10,20,1000,4,8,0
1463493600000.00,37,9,18,999,4,6,0
1463580000000.00,36,17,31,999,4,11,0
1463666400000.00,37,22,42,998,4,14,0
1463752800000.00,37,23,44,997,3,14,0
1463839200000.00,37,22,43,998,3,13,0
1463925600000.00,33,19,49,1001,3,14,10.92
1464012000000.00,29,20,54,1001,3,14,0
1464098400000.00,33,21,53,999,3,8,0
1464184800000.00,33,19,41,1000,3,6,0
1464271200000.00,36,17,32,1001,2,8,0
1464357600000.00,34,16,30,1001,3,13,3.05
1464444000000.00,29,19,52,1002,3,18,4.06
1464530400000.00,28,20,66,1004,2,14,14.99
1464616800000.00,32,21,54,1004,3,5,0
1464703200000.00,33,19,41,1004,3,8,0
1464789600000.00,37,17,31,1003,2,10,0
1464876000000.00,37,16,28,1004,3,5,0
1464962400000.00,38,18,32,1003,3,5,0
1465048800000.00,37,23,45,1003,3,13,0
1465135200000.00,37,19,39,1003,3,14,0
1465221600000.00,33,20,45,1003,3,13,0
1465308000000.00,36,18,36,1001,3,11,0
1465394400000.00,36,19,39,1000,3,11,0
1465480800000.00,36,17,34,999,3,13,3.05
1465567200000.00,33,19,46,1001,3,13,0
1465653600000.00,34,18,36,1000,3,10,0
1465740000000.00,34,20,42,1000,3,11,0.51
1465826400000.00,31,23,60,999,3,14,0
1465912800000.00,34,23,52,997,3,10,0
1465999200000.00,33,21,50,999,3,16,0
1466085600000.00,34,22,50,1000,4,14,0.76
1466172000000.00,33,24,51,1002,4,14,0
1466258400000.00,36,24,54,1003,3,14,0
1466344800000.00,34,24,69,1002,3,14,3.05
1466431200000.00,32,24,68,1001,4,10,0
1466517600000.00,33,24,63,1002,4,13,0
1466604000000.00,32,23,56,1002,3,11,0
1466690400000.00,36,23,48,1000,4,10,0
1466776800000.00,36,25,56,1001,3,10,0
1466863200000.00,34,25,58,1002,3,13,0
1466949600000.00,34,25,60,1000,3,13,9.91
1467036000000.00,30,26,75,1002,2,10,6.1
1467122400000.00,33,25,59,1003,3,11,0
1467208800000.00,35,25,53,1000,3,8,12.95
1467295200000.00,32,26,70,997,3,11,4.06
1467381600000.00,28,24,75,999,3,11,0
1467468000000.00,29,25,78,999,3,6,7.87
1467554400000.00,33,26,79,998,2,6,19.05
1467640800000.00,33,26,66,996,3,5,0
1467727200000.00,33,26,67,998,3,10,0
1467813600000.00,33,26,66,999,3,11,0
1467900000000.00,33,26,71,998,3,6,1.02
1467986400000.00,32,26,70,998,3,5,0
1468072800000.00,33,25,64,997,4,5,0
1468159200000.00,32,26,73,998,4,10,0
1468245600000.00,30,26,82,1000,3,10,17.02
1468332000000.00,31,27,79,1000,3,6,10.92
1468418400000.00,31,27,83,999,2,5,33.02
1468504800000.00,29,27,83,1000,3,6,0
1468591200000.00,27,26,88,1001,3,6,4.06
1468677600000.00,28,26,88,1002,2,6,0
1468764000000.00,29,25,84,1002,3,6,7.87
1468850400000.00,31,26,75,1001,3,8,0
1468936800000.00,33,26,69,1001,4,10,0
1469023200000.00,33,24,60,1000,4,10,0
1469109600000.00,30,26,70,1000,3,5,0
