1451566800000.00,18,7,45,1021,2,6,0
1451653200000.00,19,6,45,1022,2,5,0
1451739600000.00,18,5,46,1020,2,3,0
1451826000000.00,19,8,48,1019,2,3,0
1451912400000.00,21,9,55,1017,2,3,0
1451998800000.00,20,8,47,1016,2,3,0
1452085200000.00,20,8,48,1019,2,3,0
1452171600000.00,19,8,45,1019,2,5,0
1452258000000.00,18,5,41,1017,2,6,0
1452344400000.00,18,4,43,1017,2,3,0
1452430800000.00,19,5,44,1017,2,2,0
1452517200000.00,18,6,46,1015,2,2,0
1452603600000.00,18,8,49,1015,2,3,0
1452690000000.00,16,8,58,1016,2,3,0
1452776400000.00,16,8,61,1016,2,6,0
1452862800000.00,12,6,70,1015,2,5,0
1452949200000.00,14,8,71,1016,1,10,0
1453035600000.00,13,8,68,1015,1,8,0
1453122000000.00,14,9,68,1014,1,8,0
1453208400000.00,12,9,76,1018,1,3,0
1453294800000.00,14,6,66,1020,1,3,0
1453381200000.00,14,3,56,1019,2,2,0
1453467600000.00,16,2,41,1020,2,3,0
1453554000000.00,16,2,39,1019,2,5,0
1453640400000.00,16,6,53,1017,2,6,0
1453726800000.00,17,6,50,1015,2,10,0
1453813200000.00,18,8,50,1015,2,6,0
1453899600000.00,19,9,51,1016,2,3,0
1453986000000.00,22,12,56,1017,2,8,0
1454072400000.00,21,13,66,1016,2,5,0
1454158800000.00,22,11,52,1016,2,6,0
1454245200000.00,20,5,37,1017,2,10,0
1454331600000.00,17,1,33,1019,3,5,0
1454418000000.00,16,0,34,1019,3,5,0
1454504400000.00,16,0,33,1018,2,3,0
1454590800000.00,17,2,40,1017,2,3,0
1454677200000.00,19,4,39,1013,2,11,0
1454763600000.00,18,6,41,1014,2,8,0
1454850000000.00,18,6,46,1018,2,3,0
1454936400000.00,18,6,44,1016,2,3,0
1455022800000.00,18,5,39,1013,2,5,0
1455109200000.00,19,0,30,1012,3,6,0
1455195600000.00,20,6,37,1012,3,8,0
1455282000000.00,19,4,39,1014,2,6,0
1455368400000.00,19,4,35,1017,3,8,0
1455454800000.00,19,5,39,1019,3,10,0
1455541200000.00,13,2,31,1020,3,13,0
1455627600000.00,19,5,35,1019,2,11,0
1455714000000.00,21,13,57,1018,2,13,0
1455800400000.00,23,14,52,1016,2,11,0
1455886800000.00,24,13,49,1016,2,8,0
1455973200000.00,21,5,35,1016,3,10,0
1456059600000.00,20,0,26,1017,3,6,0
1456146000000.00,22,-3,19,1014,3,8,0
1456232400000.00,21,-1,22,1014,3,5,0
1456318800000.00,23,1,22,1015,2,6,0
1456405200000.00,24,5,28,1018,3,10,0
1456491600000.00,23,7,36,1019,3,6,0
1456578000000.00,23,7,33,1019,3,6,0
1456664400000.00,24,8,36,1019,2,6,0
1456750800000.00,21,9,35,1016,2,8,0
1456837200000.00,26,8,32,1015,3,5,0
1456923600000.00,28,8,26,1015,3,8,0
1457010000000.00,27,8,29,1013,2,6,0
1457096400000.00,25,10,40,1012,3,14,0
1457182800000.00,23,11,48,1013,3,14,0
1457269200000.00,25,12,44,1013,3,8,0
1457355600000.00,24,11,41,1013,3,6,0
1457442000000.00,24,8,37,1013,3,5,0
1457528400000.00,26,8,31,1014,3,8,0
1457614800000.00,28,9,32,1013,3,8,0
1457701200000.00,27,9,35,1010,3,13,0
1457787600000.00,24,7,36,1011,3,8,0
1457874000000.00,23,7,31,1014,3,6,0
1457960400000.00,23,7,37,1016,3,8,0
1458046800000.00,23,4,27,1014,3,5,0
1458133200000.00,26,5,24,1011,3,8,0
1458219600000.00,28,13,41,1010,3,8,0
1458306000000.00,29,9,30,1010,2,8,0
1458392400000.00,28,7,28,1011,3,8,0
1458478800000.00,28,3,19,1012,3,11,0
1458565200000.00,26,-1,18,1012,3,13,0
1458651600000.00,27,0,17,1012,3,6,0
1458738000000.00,29,-1,13,1014,3,8,0
1458824400000.00,31,2,16,1014,3,8,0
1458910800000.00,28,9,32,1014,3,11,0
1458997200000.00,28,4,23,1014,3,8,0
1459083600000.00,28,2,19,1014,3,8,0
1459170000000.00,28,4,21,1013,2,6,0
1459256400000.00,30,5,21,1013,3,6,0
1459342800000.00,31,1,15,1011,3,5,0
1459429200000.00,32,5,17,1009,3,8,0
1459515600000.00,32,10,24,1010,3,5,0
1459602000000.00,33,9,23,1011,3,8,0
1459692000000.00,32,8,23,1010,3,10,0
1459778400000.00,31,8,22,1009,4,6,0
1459864800000.00,31,5,19,1009,3,8,0
1459951200000.00,29,6,21,1010,3,11,0
1460037600000.00,30,2,15,1011,4,10,0
1460124000000.00,30,1,14,1011,3,8,0
1460210400000.00,32,4,16,1011,3,8,0
1460296800000.00,29,7,23,1011,3,11,0
1460383200000.00,29,7,23,1010,3,13,0
1460469600000.00,30,4,17,1007,3,8,0
1460556000000.00,32,4,16,1007,3,11,0
1460642400000.00,34,6,16,1008,3,13,0
1460728800000.00,34,7,16,1006,3,11,0
1460815200000.00,33,8,20,1005,3,13,0
1460901600000.00,32,5,17,1008,2,13,0
1460988000000.00,33,6,18,1009,3,8,0
1461074400000.00,32,2,14,1010,3,11,0
1461160800000.00,32,6,18,1007,3,8,0
1461247200000.00,33,5,15,1004,3,13,0
1461333600000.00,31,-6,10,1005,2,10,0
1461420000000.00,30,-9,7,1005,3,6,0
1461506400000.00,31,-3,10,1007,3,5,0
1461592800000.00,32,2,12,1009,3,5,0
1461679200000.00,33,3,14,1008,3,8,0
1461765600000.00,33,-1,11,1007,3,5,0
1461852000000.00,33,-2,10,1008,3,5,0
1461938400000.00,34,-2,8,1007,3,8,0
1462024800000.00,34,-1,10,1006,3,6,0
1462111200000.00,36,4,14,1005,3,11,0
1462197600000.00,36,6,16,1006,2,13,0
1462284000000.00,34,7,17,1006,3,8,0
1462370400000.00,31,12,30,1008,3,14,5.08
1462456800000.00,28,13,39,1008,4,6,0
1462543200000.00,31,11,27,1008,3,6,0
1462629600000.00,33,8,19,1007,3,5,0
1462716000000.00,35,11,24,1006,3,8,0.25
1462802400000.00,34,16,35,1007,3,14,0.76
1462888800000.00,32,17,42,1007,2,8,2.03
1462975200000.00,34,13,30,1004,3,8,0.25
1463061600000.00,34,12,23,1004,3,6,0
1463148000000.00,35,13,25,1005,3,6,0
1463234400000.00,37,12,23,1005,3,6,0
1463320800000.00,36,13,29,1004,3,8,3.05
1463407200000.00,36,13,26,1002,3,8,0
1463493600000.00,37,11,22,1000,3,5,0
1463580000000.00,38,7,15,999,3,6,0
1463666400000.00,38,10,19,998,3,10,0
1463752800000.00,39,12,18,998,3,16,0
1463839200000.00,37,16,29,1000,3,23,0
1463925600000.00,33,18,36,1001,2,23,0.51
1464012000000.00,32,16,39,1002,3,19,0
1464098400000.00,34,17,35,1000,2,21,0
1464184800000.00,34,16,31,1002,2,21,0
1464271200000.00,36,13,24,1003,2,26,0
1464357600000.00,36,16,30,1003,2,21,0
1464444000000.00,33,16,31,1002,3,18,0
1464530400000.00,31,17,40,1004,3,16,0
1464616800000.00,34,16,35,1005,3,13,0
1464703200000.00,35,13,25,1005,3,10,0
1464789600000.00,37,13,23,1005,4,11,0
1464876000000.00,38,13,22,1005,3,11,0
1464962400000.00,38,6,12,1005,3,11,0
1465048800000.00,39,6,12,1004,3,10,0
1465135200000.00,36,13,24,1003,4,10,0
1465221600000.00,38,12,25,1003,3,11,0
1465308000000.00,38,12,22,1001,3,11,0
1465394400000.00,37,12,21,1001,2,11,0
1465480800000.00,37,16,27,1001,3,11,0
1465567200000.00,34,18,38,1002,3,11,0
1465653600000.00,34,18,38,1001,2,10,0
1465740000000.00,35,19,37,1001,2,13,0
1465826400000.00,34,18,37,1001,3,14,0
1465912800000.00,34,18,36,999,3,21,0
1465999200000.00,35,17,32,1000,3,14,0
1466085600000.00,37,17,31,1001,3,8,0
1466172000000.00,36,18,35,1002,3,10,0
1466258400000.00,36,20,38,1002,3,13,0
1466344800000.00,36,21,47,1001,3,10,0
1466431200000.00,33,22,60,1001,4,8,3.05
1466517600000.00,32,23,58,1003,4,8,0
1466604000000.00,33,23,56,1003,3,10,0
1466690400000.00,34,21,44,1001,4,14,0
1466776800000.00,34,21,45,1002,4,11,2.03
1466863200000.00,34,22,48,1002,3,8,0.25
1466949600000.00,33,23,60,1001,3,8,4.06
1467036000000.00,30,24,67,1002,3,8,0
1467122400000.00,33,24,56,1002,4,14,0
1467208800000.00,36,23,45,1000,4,11,0
1467295200000.00,29,25,77,999,3,14,6.1
1467381600000.00,27,24,83,1000,3,10,0
1467468000000.00,28,25,81,1000,3,6,0
1467554400000.00,31,23,64,999,4,10,0
1467640800000.00,32,23,59,998,5,18,0
1467727200000.00,33,23,54,999,4,13,0
1467813600000.00,33,22,50,1000,4,11,0
1467900000000.00,33,23,58,999,4,14,0
1467986400000.00,32,24,67,998,4,8,0.76
1468072800000.00,31,24,66,998,4,8,16
1468159200000.00,29,24,71,999,4,10,0.25
1468245600000.00,28,25,80,1000,3,6,5.08
1468332000000.00,30,26,77,1000,4,8,0
1468418400000.00,30,26,82,1001,3,11,0.51
1468504800000.00,27,26,93,1002,2,13,23.11
1468591200000.00,26,26,97,1002,2,13,51.05
