1451566800000.00,11,6,75,1025,4,3,0
1451653200000.00,11,6,73,1023,5,3,0
1451739600000.00,12,6,75,1021,5,3,0
1451826000000.00,11,6,76,1023,5,5,0
1451912400000.00,11,6,80,1021,4,5,0
1451998800000.00,12,6,73,1021,5,5,0
1452085200000.00,12,6,73,1022,5,3,0
1452171600000.00,12,5,70,1019,5,5,0
1452258000000.00,11,4,70,1015,4,5,0
1452344400000.00,11,6,78,1020,3,5,0
1452430800000.00,12,7,77,1020,3,3,0
1452517200000.00,12,6,77,1019,2,5,0
1452603600000.00,11,5,72,1017,3,5,0
1452690000000.00,11,4,72,1018,4,5,0
1452776400000.00,11,6,73,1016,4,5,0
1452862800000.00,11,6,73,1015,3,5,0
1452949200000.00,11,4,72,1018,4,3,0
1453035600000.00,11,4,70,1017,4,5,0
1453122000000.00,9,3,68,1017,3,3,0
1453208400000.00,10,6,77,1018,5,5,0
1453294800000.00,10,7,81,1019,4,5,0
1453381200000.00,11,4,76,1020,5,3,0
1453467600000.00,10,4,71,1021,5,5,0
1453554000000.00,11,4,71,1020,5,3,0
1453640400000.00,11,5,72,1017,5,5,0
1453726800000.00,10,4,73,1017,4,5,0
1453813200000.00,10,4,70,1016,5,5,0
1453899600000.00,10,4,72,1017,4,5,0
1453986000000.00,11,4,71,1020,4,5,0
1454072400000.00,11,5,72,1017,4,3,0
1454158800000.00,12,6,76,1017,3,5,0
1454245200000.00,12,4,69,1018,4,5,0
1454331600000.00,12,4,67,1020,4,5,0
1454418000000.00,12,6,71,1017,3,5,0
1454504400000.00,12,6,74,1019,3,5,0
1454590800000.00,12,7,75,1019,3,5,0
1454677200000.00,12,8,75,1019,3,3,0
1454763600000.00,14,7,66,1021,4,3,0
1454850000000.00,13,9,82,1020,4,5,1.02
1454936400000.00,13,7,75,1018,5,5,0
1455022800000.00,13,8,76,1016,4,5,0
1455109200000.00,13,7,70,1015,5,6,0
1455195600000.00,13,6,67,1015,5,5,0
1455282000000.00,14,3,57,1018,6,6,0
1455368400000.00,14,2,53,1020,7,6,0
1455454800000.00,14,1,49,1022,7,6,0
1455541200000.00,13,3,54,1023,6,5,0
1455627600000.00,16,3,52,1021,6,5,0
1455714000000.00,16,3,49,1019,6,6,0
1455800400000.00,17,7,55,1019,6,5,0
1455886800000.00,16,11,69,1019,3,3,0
1455973200000.00,18,8,61,1015,7,5,0
1456059600000.00,17,8,63,1016,7,6,0
1456146000000.00,17,8,68,1017,5,8,0
1456232400000.00,16,8,68,1018,5,6,0
1456318800000.00,16,8,68,1021,4,5,0
1456405200000.00,16,7,65,1024,5,5,0
1456491600000.00,16,8,66,1024,5,5,0
1456578000000.00,17,9,69,1025,5,5,0
1456664400000.00,18,9,66,1025,7,5,0
1456750800000.00,17,9,67,1021,6,5,0.51
1456837200000.00,17,10,69,1022,4,6,0
1456923600000.00,17,10,68,1021,4,5,0
1457010000000.00,18,11,69,1019,3,5,0
1457096400000.00,18,11,66,1019,3,6,0
1457182800000.00,18,9,64,1020,4,5,0
1457269200000.00,17,6,52,1018,7,6,0
1457355600000.00,19,8,53,1016,6,6,0
1457442000000.00,18,8,53,1016,7,6,0
1457528400000.00,19,9,57,1017,5,6,0
1457614800000.00,19,9,57,1017,5,6,0
1457701200000.00,20,9,54,1017,6,8,0
1457787600000.00,19,10,60,1019,6,6,0
1457874000000.00,16,11,75,1019,5,8,4.06
1457960400000.00,17,7,60,1018,8,5,0
1458046800000.00,17,8,58,1016,7,6,0
1458133200000.00,17,9,62,1018,5,6,0
1458219600000.00,18,8,56,1016,4,8,0
1458306000000.00,19,9,56,1016,4,6,0
1458392400000.00,19,10,58,1016,4,5,0
1458478800000.00,20,8,52,1013,5,6,0
1458565200000.00,18,6,49,1011,4,8,0
1458651600000.00,18,8,58,1015,3,6,0
1458738000000.00,18,9,59,1021,3,6,0
1458824400000.00,20,11,61,1021,2,5,0
1458910800000.00,21,12,62,1020,2,5,0
1458997200000.00,21,14,67,1019,2,5,0
1459083600000.00,20,10,61,1018,5,6,0
1459170000000.00,18,9,59,1018,6,5,0
1459256400000.00,20,12,61,1019,5,6,0
1459342800000.00,19,12,76,1017,4,5,4.06
1459429200000.00,19,13,75,1016,4,6,0
1459515600000.00,19,14,74,1017,5,3,0
1459602000000.00,21,14,70,1017,5,5,0
1459692000000.00,20,16,73,1015,4,6,0
1459778400000.00,22,14,61,1013,5,8,0
1459864800000.00,23,11,47,1014,6,10,0
1459951200000.00,23,8,40,1015,6,5,0
1460037600000.00,21,6,37,1016,6,6,0
1460124000000.00,21,5,36,1016,5,6,0
1460210400000.00,22,4,35,1015,4,6,0
1460296800000.00,23,7,35,1014,5,6,0
1460383200000.00,22,7,40,1010,4,6,0
1460469600000.00,21,9,42,1009,4,6,0
1460556000000.00,22,9,46,1011,5,8,0
1460642400000.00,22,14,54,1014,6,10,0
1460728800000.00,22,15,62,1013,5,6,0
1460815200000.00,22,17,71,1014,4,5,0
1460901600000.00,24,14,62,1015,6,6,0
1460988000000.00,22,12,54,1015,8,10,0
1461074400000.00,24,13,49,1014,6,5,0
1461160800000.00,24,13,51,1010,6,6,0
1461247200000.00,24,11,46,1009,6,8,0
1461333600000.00,23,9,43,1008,6,8,0
1461420000000.00,22,6,37,1008,7,6,0
1461506400000.00,21,3,31,1012,5,8,0
1461592800000.00,23,6,33,1016,4,8,0
1461679200000.00,23,7,37,1015,4,5,0
1461765600000.00,23,7,39,1014,6,8,0
1461852000000.00,23,3,28,1015,6,8,0
1461938400000.00,23,3,30,1014,6,8,0
1462024800000.00,23,8,39,1012,5,8,0
1462111200000.00,23,15,61,1014,4,6,0
1462197600000.00,23,15,65,1015,4,6,0
1462284000000.00,21,13,72,1016,5,6,4.06
1462370400000.00,21,14,70,1017,5,3,0
1462456800000.00,22,14,63,1016,7,6,0
1462543200000.00,21,14,67,1016,7,6,0
1462629600000.00,22,14,67,1017,7,6,0
1462716000000.00,22,16,67,1017,7,6,0
