1451566800000.00,20,14,76,1018,2,2,0
1451653200000.00,20,15,77,1017,2,2,0
1451739600000.00,19,16,81,1016,1,2,0
1451826000000.00,20,14,76,1017,1,3,0
1451912400000.00,19,14,82,1016,2,0,0
1451998800000.00,19,14,75,1016,2,2,0
1452085200000.00,20,15,77,1017,1,2,0
1452171600000.00,21,17,78,1014,2,2,0
1452258000000.00,22,17,72,1012,2,3,0
1452344400000.00,21,12,61,1015,2,8,0
1452430800000.00,19,12,65,1016,2,2,0
1452517200000.00,19,12,68,1014,2,3,0
1452603600000.00,19,13,71,1013,2,2,0
1452690000000.00,19,13,72,1014,2,2,0
1452776400000.00,21,14,70,1012,2,3,0
1452862800000.00,22,14,67,1012,2,3,0
1452949200000.00,21,14,70,1013,2,3,0
1453035600000.00,21,14,66,1013,2,2,0
1453122000000.00,21,14,69,1012,2,3,0
1453208400000.00,20,18,88,1013,2,5,0.51
1453294800000.00,19,16,79,1016,2,10,0
1453381200000.00,17,12,75,1017,2,5,0
1453467600000.00,17,11,73,1018,2,5,0
1453554000000.00,16,9,69,1017,2,5,0
1453640400000.00,17,9,67,1015,2,3,0
1453726800000.00,17,11,67,1015,2,3,0
1453813200000.00,19,14,73,1013,2,3,0
1453899600000.00,21,17,77,1013,2,3,0
1453986000000.00,20,15,72,1015,2,6,0
1454072400000.00,21,14,66,1013,2,2,0
1454158800000.00,23,18,77,1013,2,3,0
1454245200000.00,23,15,65,1014,2,2,0
1454331600000.00,24,20,77,1014,2,3,0
1454418000000.00,23,19,75,1014,2,3,0
1454504400000.00,22,13,60,1015,2,10,0
1454590800000.00,21,12,58,1014,2,6,0
1454677200000.00,21,14,67,1013,2,3,0
1454763600000.00,21,14,65,1014,2,3,0
1454850000000.00,23,18,74,1013,2,5,0
1454936400000.00,24,21,85,1012,2,6,0
1455022800000.00,22,18,78,1012,2,2,0
1455109200000.00,26,22,82,1010,2,8,0
1455195600000.00,25,21,73,1010,2,11,0
1455282000000.00,24,18,66,1012,2,6,0
1455368400000.00,26,22,83,1013,2,3,0
1455454800000.00,26,22,81,1015,2,3,0
1455541200000.00,28,23,76,1015,2,6,0
1455627600000.00,27,23,74,1015,2,5,0
1455714000000.00,28,19,63,1013,3,3,0
1455800400000.00,29,19,59,1012,3,10,0
1455886800000.00,29,18,52,1011,3,6,0
1455973200000.00,30,19,54,1009,3,6,0
1456059600000.00,28,17,55,1012,3,6,0
1456146000000.00,26,18,62,1012,2,5,0
1456232400000.00,23,21,82,1012,2,6,96.01
1456318800000.00,23,21,86,1014,3,10,0
1456405200000.00,24,22,84,1016,2,5,1.02
1456491600000.00,26,20,71,1016,3,6,0
1456578000000.00,27,21,72,1017,2,2,0
1456664400000.00,27,22,75,1016,2,2,0
1456750800000.00,27,21,70,1014,2,5,0
1456837200000.00,27,19,66,1014,3,10,0
1456923600000.00,27,21,67,1014,2,5,0
1457010000000.00,29,21,64,1011,3,6,0
1457096400000.00,29,21,65,1010,2,3,0
1457182800000.00,29,19,59,1011,2,6,0
1457269200000.00,28,18,59,1011,2,5,0
1457355600000.00,28,19,59,1010,3,5,0
